satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,Probabilidad_de_irse,Riesgo,nombre
0.85,0.59,3,235,3,0,0,0,8,1,0.0,Bajo,Empleado 2031
0.67,0.57,2,160,4,0,0,0,8,1,0.01,Bajo,Empleado 2032
0.54,0.94,4,267,4,0,0,0,8,1,0.0,Bajo,Empleado 2033
0.75,0.56,5,175,4,0,0,0,8,1,0.03,Bajo,Empleado 2034
0.82,0.79,4,224,2,0,0,0,8,1,0.0,Bajo,Empleado 2035
0.76,0.6,4,177,2,0,0,0,8,1,0.0,Bajo,Empleado 2036
0.19,0.53,6,191,4,0,0,0,8,1,0.05,Bajo,Empleado 2037
0.61,0.41,3,138,3,0,0,0,8,1,0.0,Bajo,Empleado 2038
0.51,0.8,3,218,2,1,0,0,8,1,0.0,Bajo,Empleado 2039
0.52,0.88,3,179,2,1,0,0,8,1,0.03,Bajo,Empleado 2040
0.74,0.58,3,241,3,0,0,0,8,1,0.0,Bajo,Empleado 2041
0.98,0.91,4,240,3,0,0,0,9,1,0.0,Bajo,Empleado 2042
0.71,0.92,3,202,4,0,0,0,9,1,0.02,Bajo,Empleado 2043
0.33,0.88,6,260,3,0,0,0,9,1,0.03,Bajo,Empleado 2044
0.98,0.97,3,196,3,0,0,0,4,1,0.0,Bajo,Empleado 2045
0.52,0.59,2,176,3,1,0,0,0,1,0.0,Bajo,Empleado 2046
0.84,0.65,2,140,3,0,0,0,0,1,0.0,Bajo,Empleado 2047
0.87,0.5,3,242,2,0,0,0,0,1,0.0,Bajo,Empleado 2048
0.48,0.85,3,279,4,0,0,0,0,1,0.02,Bajo,Empleado 2049
0.58,0.55,4,202,3,0,0,0,0,2,0.0,Bajo,Empleado 2050
0.58,0.84,5,228,3,0,0,0,6,2,0.0,Bajo,Empleado 2051
0.73,0.69,4,171,3,0,0,0,6,2,0.0,Bajo,Empleado 2052
0.68,0.54,4,153,3,0,0,0,6,2,0.0,Bajo,Empleado 2053
0.41,0.68,3,165,3,1,0,0,6,2,0.0,Bajo,Empleado 2054
0.85,0.6,3,182,3,0,0,0,0,2,0.01,Bajo,Empleado 2055
0.54,0.7,5,239,5,0,0,0,1,2,0.02,Bajo,Empleado 2056
0.81,0.61,5,231,2,0,0,0,1,2,0.0,Bajo,Empleado 2057
0.7,0.52,4,255,3,0,0,0,1,2,0.0,Bajo,Empleado 2058
0.63,0.66,4,237,2,1,0,0,1,2,0.01,Bajo,Empleado 2059
0.68,0.54,3,251,2,0,0,0,1,2,0.0,Bajo,Empleado 2060
0.7,0.53,4,178,2,0,0,0,5,2,0.0,Bajo,Empleado 2061
0.82,0.65,4,148,3,0,0,0,7,0,0.0,Bajo,Empleado 2062
0.72,0.94,4,240,4,0,0,0,2,1,0.0,Bajo,Empleado 2063
0.77,0.78,3,269,3,0,0,0,8,2,0.0,Bajo,Empleado 2064
0.86,0.91,4,147,3,0,0,0,9,2,0.0,Bajo,Empleado 2065
0.15,0.97,3,198,5,0,0,0,4,2,0.0,Bajo,Empleado 2066
0.81,0.99,5,143,3,0,0,0,5,2,0.0,Bajo,Empleado 2067
0.93,0.98,3,238,2,0,0,0,5,1,0.0,Bajo,Empleado 2068
0.62,0.74,4,213,4,0,0,0,5,1,0.03,Bajo,Empleado 2069
0.53,0.81,3,226,3,1,0,0,7,1,0.01,Bajo,Empleado 2070
0.86,0.99,3,169,2,1,0,0,7,1,0.0,Bajo,Empleado 2071
0.92,0.65,4,238,2,0,0,0,7,1,0.0,Bajo,Empleado 2072
0.97,0.83,4,202,3,0,0,0,7,1,0.0,Bajo,Empleado 2073
0.39,0.78,2,205,6,1,0,0,7,1,0.04,Bajo,Empleado 2074
0.45,0.66,3,111,4,0,0,0,7,1,0.05,Bajo,Empleado 2075
0.41,0.47,4,104,3,0,0,0,7,1,0.02,Bajo,Empleado 2076
0.51,0.69,3,212,3,0,0,0,7,1,0.0,Bajo,Empleado 2077
0.74,0.62,4,236,4,0,0,0,7,1,0.0,Bajo,Empleado 2078
0.69,0.57,5,245,2,1,0,0,7,1,0.0,Bajo,Empleado 2079
0.84,0.64,4,267,4,0,0,0,7,1,0.0,Bajo,Empleado 2080
0.69,0.66,5,106,5,0,0,0,7,1,0.0,Bajo,Empleado 2081
0.93,0.53,5,198,3,0,0,0,7,1,0.0,Bajo,Empleado 2082
0.33,0.45,6,239,3,0,0,0,7,1,0.05,Bajo,Empleado 2083
0.25,0.65,5,220,3,0,0,0,7,1,0.02,Bajo,Empleado 2084
0.63,0.59,5,224,3,0,0,0,7,1,0.0,Bajo,Empleado 2085
0.81,0.62,3,100,3,0,0,0,7,1,0.0,Bajo,Empleado 2086
0.12,0.87,4,244,5,0,0,0,7,1,0.02,Bajo,Empleado 2087
0.52,0.66,4,139,3,0,0,0,7,1,0.06,Bajo,Empleado 2088
0.57,0.51,2,152,2,0,0,0,2,2,0.0,Bajo,Empleado 2089
0.84,0.58,4,208,3,0,0,0,2,2,0.0,Bajo,Empleado 2090
0.6,0.95,5,205,3,0,0,0,2,2,0.0,Bajo,Empleado 2091
0.73,0.44,2,194,6,0,0,0,3,2,0.01,Bajo,Empleado 2092
0.2,0.58,3,209,5,0,0,0,3,2,0.0,Bajo,Empleado 2093
0.58,0.9,3,212,3,0,0,0,3,2,0.0,Bajo,Empleado 2094
0.48,0.56,2,151,3,0,0,0,3,2,0.0,Bajo,Empleado 2095
0.54,0.67,4,282,6,0,0,0,9,2,0.72,Medio,Empleado 2096
0.86,1.0,4,256,3,0,0,0,9,2,0.0,Bajo,Empleado 2097
0.94,0.83,2,185,3,1,0,0,9,2,0.02,Bajo,Empleado 2098
0.76,0.74,5,132,3,0,0,0,9,2,0.0,Bajo,Empleado 2099
0.61,0.95,5,233,3,0,0,0,9,2,0.0,Bajo,Empleado 2100
0.56,0.94,4,215,2,0,0,0,9,0,0.0,Bajo,Empleado 2101
1.0,0.74,3,220,4,0,0,0,9,1,0.04,Bajo,Empleado 2102
0.15,0.53,6,222,3,0,0,0,9,2,0.01,Bajo,Empleado 2103
0.19,0.58,5,182,2,0,0,0,9,2,0.01,Bajo,Empleado 2104
0.17,0.73,5,258,4,0,0,0,9,2,0.04,Bajo,Empleado 2105
0.71,0.57,3,209,2,0,0,0,9,2,0.0,Bajo,Empleado 2106
0.86,0.79,3,242,2,0,0,0,8,1,0.01,Bajo,Empleado 2107
0.59,0.88,4,155,3,1,0,0,8,1,0.0,Bajo,Empleado 2108
0.74,0.76,5,104,4,0,0,0,8,1,0.0,Bajo,Empleado 2109
0.98,0.92,4,201,3,1,0,0,8,1,0.0,Bajo,Empleado 2110
0.93,0.75,5,143,3,0,0,0,8,1,0.0,Bajo,Empleado 2111
1.0,0.92,5,161,3,1,0,0,8,1,0.0,Bajo,Empleado 2112
0.59,0.81,4,200,2,0,0,0,8,1,0.01,Bajo,Empleado 2113
0.98,0.55,4,255,2,0,0,0,8,1,0.0,Bajo,Empleado 2114
0.35,0.5,5,227,2,0,0,0,8,1,0.03,Bajo,Empleado 2115
0.42,0.96,3,270,6,0,0,0,8,1,0.03,Bajo,Empleado 2116
0.61,0.85,5,230,3,0,0,0,8,1,0.01,Bajo,Empleado 2117
0.78,0.72,5,270,3,1,0,0,9,1,0.0,Bajo,Empleado 2118
0.93,0.52,4,200,3,0,0,0,9,1,0.0,Bajo,Empleado 2119
0.5,0.95,5,207,3,0,0,0,9,1,0.0,Bajo,Empleado 2120
0.67,0.51,5,182,3,0,0,0,4,1,0.0,Bajo,Empleado 2121
0.75,0.85,4,234,3,0,0,0,0,1,0.01,Bajo,Empleado 2122
0.79,0.51,4,237,2,0,0,0,0,1,0.01,Bajo,Empleado 2123
0.84,0.89,4,187,2,1,0,0,0,1,0.0,Bajo,Empleado 2124
0.72,0.5,3,257,6,0,0,0,0,1,0.04,Bajo,Empleado 2125
0.57,0.48,2,194,2,0,0,0,0,1,0.0,Bajo,Empleado 2126
0.73,0.52,4,162,3,0,0,0,6,1,0.0,Bajo,Empleado 2127
0.74,0.58,4,148,2,0,0,0,6,2,0.0,Bajo,Empleado 2128
0.52,0.83,4,210,2,0,0,0,6,2,0.0,Bajo,Empleado 2129
0.56,0.76,3,213,2,1,0,0,6,2,0.0,Bajo,Empleado 2130
0.76,0.68,4,189,2,1,0,0,0,2,0.0,Bajo,Empleado 2131
0.82,0.93,4,185,2,0,0,0,1,2,0.0,Bajo,Empleado 2132
0.76,0.83,3,186,2,1,0,0,1,2,0.0,Bajo,Empleado 2133
0.62,0.59,3,128,3,0,0,0,1,2,0.0,Bajo,Empleado 2134
0.48,0.8,4,268,3,0,0,0,1,2,0.0,Bajo,Empleado 2135
0.64,0.77,3,213,3,1,0,0,1,2,0.0,Bajo,Empleado 2136
0.74,0.82,4,142,2,0,0,0,5,2,0.0,Bajo,Empleado 2137
0.52,0.43,2,199,2,0,0,0,7,2,0.0,Bajo,Empleado 2138
0.67,0.5,4,157,2,0,0,0,2,2,0.0,Bajo,Empleado 2139
0.71,0.76,5,172,2,1,0,0,8,0,0.0,Bajo,Empleado 2140
0.72,0.63,3,176,3,1,0,0,9,1,0.0,Bajo,Empleado 2141
0.33,0.58,2,183,2,0,0,0,4,2,0.01,Bajo,Empleado 2142
0.91,0.56,4,270,2,0,0,0,5,2,0.0,Bajo,Empleado 2143
0.88,0.68,5,157,4,1,0,0,5,2,0.01,Bajo,Empleado 2144
0.96,0.6,4,185,3,0,0,0,5,2,0.0,Bajo,Empleado 2145
0.97,0.68,3,167,3,0,0,0,7,1,0.01,Bajo,Empleado 2146
0.27,0.59,5,226,5,0,0,0,7,1,0.0,Bajo,Empleado 2147
0.65,0.64,3,223,4,0,0,0,7,1,0.01,Bajo,Empleado 2148
0.68,0.73,3,257,3,0,0,0,7,1,0.0,Bajo,Empleado 2149
0.68,0.46,4,143,3,0,0,0,7,1,0.02,Bajo,Empleado 2150
0.69,0.74,3,215,2,0,0,0,7,1,0.0,Bajo,Empleado 2151
0.79,0.99,3,194,4,0,0,0,7,1,0.0,Bajo,Empleado 2152
0.74,0.92,5,193,3,0,0,0,7,1,0.0,Bajo,Empleado 2153
0.8,0.83,3,163,3,0,0,0,7,1,0.02,Bajo,Empleado 2154
0.38,0.94,5,252,5,0,0,0,7,1,0.04,Bajo,Empleado 2155
0.26,0.83,3,168,3,0,0,0,7,1,0.02,Bajo,Empleado 2156
0.81,0.86,3,231,3,0,0,0,7,1,0.0,Bajo,Empleado 2157
0.67,0.54,2,141,2,0,0,0,7,1,0.0,Bajo,Empleado 2158
0.55,0.81,4,260,2,0,0,0,7,1,0.0,Bajo,Empleado 2159
0.87,0.71,3,132,2,0,0,0,7,1,0.0,Bajo,Empleado 2160
0.46,0.69,2,159,2,0,0,0,7,1,0.0,Bajo,Empleado 2161
0.63,0.57,4,177,3,1,0,0,7,1,0.0,Bajo,Empleado 2162
0.54,0.96,4,248,3,0,0,0,7,1,0.0,Bajo,Empleado 2163
1.0,0.49,3,185,2,0,0,0,7,1,0.0,Bajo,Empleado 2164
0.97,0.66,4,149,2,0,0,0,2,1,0.0,Bajo,Empleado 2165
0.9,0.92,3,152,3,0,0,0,2,1,0.0,Bajo,Empleado 2166
0.75,0.7,3,129,3,0,0,0,2,2,0.0,Bajo,Empleado 2167
0.92,0.84,4,208,2,0,0,0,3,2,0.0,Bajo,Empleado 2168
0.8,0.94,4,136,2,0,0,0,3,2,0.0,Bajo,Empleado 2169
0.57,0.81,3,142,2,0,0,0,3,2,0.0,Bajo,Empleado 2170
0.81,0.94,3,225,4,0,0,0,3,2,0.01,Bajo,Empleado 2171
0.64,0.6,3,143,3,0,0,0,9,2,0.0,Bajo,Empleado 2172
0.71,0.54,4,215,3,0,0,0,9,2,0.0,Bajo,Empleado 2173
0.35,0.58,3,229,6,1,0,0,9,2,0.01,Bajo,Empleado 2174
0.88,0.81,5,193,5,0,0,0,9,2,0.06,Bajo,Empleado 2175
0.13,0.59,5,160,5,0,0,0,9,2,0.01,Bajo,Empleado 2176
0.82,0.73,4,195,5,1,0,0,9,2,0.0,Bajo,Empleado 2177
0.17,0.92,4,189,2,0,0,0,9,2,0.06,Bajo,Empleado 2178
0.21,0.82,4,207,5,0,0,0,9,0,0.0,Bajo,Empleado 2179
0.89,0.47,4,108,3,0,0,0,9,1,0.02,Bajo,Empleado 2180
0.2,0.72,6,224,4,0,0,0,9,2,0.01,Bajo,Empleado 2181
0.99,0.81,5,180,3,1,0,0,9,2,0.0,Bajo,Empleado 2182
0.26,0.85,6,152,4,0,0,0,8,2,0.14,Bajo,Empleado 2183
0.22,0.53,4,244,2,0,0,0,8,2,0.07,Bajo,Empleado 2184
0.79,0.84,3,176,3,0,0,0,8,1,0.0,Bajo,Empleado 2185
0.73,0.79,4,145,2,1,0,0,8,1,0.0,Bajo,Empleado 2186
0.83,0.54,3,149,3,0,0,0,8,1,0.0,Bajo,Empleado 2187
0.42,0.54,3,122,4,0,0,0,8,1,0.03,Bajo,Empleado 2188
0.18,0.8,2,110,5,0,0,0,8,1,0.04,Bajo,Empleado 2189
0.92,0.91,4,222,2,0,0,0,8,1,0.0,Bajo,Empleado 2190
0.87,0.52,3,237,3,0,0,0,8,1,0.0,Bajo,Empleado 2191
0.72,0.65,4,224,3,0,0,0,8,1,0.0,Bajo,Empleado 2192
0.64,0.58,5,115,5,0,0,0,8,1,0.03,Bajo,Empleado 2193
1.0,0.66,4,180,3,0,0,0,9,1,0.0,Bajo,Empleado 2194
0.83,0.65,4,162,3,0,0,0,9,1,0.0,Bajo,Empleado 2195
0.98,0.58,4,136,3,0,0,0,9,1,0.0,Bajo,Empleado 2196
0.7,0.87,3,260,2,0,0,0,4,1,0.0,Bajo,Empleado 2197
0.9,0.79,4,150,2,0,0,0,0,1,0.0,Bajo,Empleado 2198
0.55,0.99,4,248,3,0,0,0,0,1,0.01,Bajo,Empleado 2199
0.78,0.84,3,233,3,1,0,0,0,1,0.01,Bajo,Empleado 2200
0.89,0.53,5,272,3,0,0,0,0,1,0.0,Bajo,Empleado 2201
0.17,0.59,3,197,5,0,0,0,0,1,0.02,Bajo,Empleado 2202
0.14,0.64,5,164,5,0,0,0,6,1,0.0,Bajo,Empleado 2203
0.85,0.57,4,216,2,0,0,0,6,1,0.0,Bajo,Empleado 2204
0.84,0.79,4,266,3,1,0,0,6,1,0.0,Bajo,Empleado 2205
0.7,0.69,3,102,4,1,0,0,6,2,0.0,Bajo,Empleado 2206
0.16,0.98,5,284,5,0,0,0,0,2,0.09,Bajo,Empleado 2207
0.51,0.69,3,145,2,1,0,0,1,2,0.0,Bajo,Empleado 2208
0.6,0.89,3,167,4,0,0,0,1,2,0.06,Bajo,Empleado 2209
0.5,0.63,3,172,2,0,0,0,1,2,0.0,Bajo,Empleado 2210
0.43,0.39,5,198,5,0,0,0,1,2,0.0,Bajo,Empleado 2211
0.5,0.7,4,201,4,0,0,0,1,2,0.0,Bajo,Empleado 2212
0.91,0.89,4,197,4,0,0,0,5,2,0.02,Bajo,Empleado 2213
0.65,0.93,4,270,2,0,0,0,7,2,0.0,Bajo,Empleado 2214
0.59,0.52,2,149,3,0,0,0,2,2,0.0,Bajo,Empleado 2215
0.89,0.56,3,256,3,0,0,0,8,2,0.01,Bajo,Empleado 2216
0.97,0.6,3,162,3,0,0,0,9,2,0.0,Bajo,Empleado 2217
0.56,0.97,5,163,2,0,0,0,4,0,0.0,Bajo,Empleado 2218
0.76,0.93,3,266,3,1,0,0,5,1,0.0,Bajo,Empleado 2219
0.28,0.55,4,208,4,0,0,0,5,2,0.01,Bajo,Empleado 2220
0.75,0.51,4,138,4,0,0,0,5,2,0.0,Bajo,Empleado 2221
0.78,0.81,4,232,3,0,0,0,7,2,0.0,Bajo,Empleado 2222
0.26,0.63,6,100,4,0,0,0,7,2,0.01,Bajo,Empleado 2223
0.53,0.72,2,172,5,0,0,0,7,1,0.02,Bajo,Empleado 2224
0.25,0.41,3,133,6,1,0,0,7,1,0.02,Bajo,Empleado 2225
0.82,0.51,3,234,3,0,0,0,7,1,0.0,Bajo,Empleado 2226
0.71,0.57,2,183,4,0,0,0,7,1,0.01,Bajo,Empleado 2227
0.61,0.95,4,174,4,0,0,0,7,1,0.0,Bajo,Empleado 2228
0.89,0.68,3,175,2,0,0,0,7,1,0.0,Bajo,Empleado 2229
0.57,0.78,3,109,3,1,0,0,7,1,0.0,Bajo,Empleado 2230
0.93,0.8,4,248,3,0,0,0,7,1,0.0,Bajo,Empleado 2231
0.61,0.84,5,104,4,0,0,0,7,1,0.08,Bajo,Empleado 2232
0.56,0.62,3,154,2,0,0,0,7,1,0.0,Bajo,Empleado 2233
0.7,0.89,6,214,2,0,0,0,7,1,0.13,Bajo,Empleado 2234
0.9,0.64,4,209,4,0,0,0,7,1,0.0,Bajo,Empleado 2235
0.15,0.74,6,212,2,0,0,0,7,1,0.03,Bajo,Empleado 2236
0.39,0.36,3,168,3,1,0,0,7,1,0.0,Bajo,Empleado 2237
0.74,0.72,4,176,3,0,0,0,7,1,0.0,Bajo,Empleado 2238
0.7,0.61,4,163,4,1,0,0,7,1,0.01,Bajo,Empleado 2239
0.72,0.93,4,148,2,0,0,0,7,1,0.0,Bajo,Empleado 2240
0.61,0.97,3,137,3,0,0,0,2,1,0.0,Bajo,Empleado 2241
0.96,1.0,5,162,3,0,0,0,2,1,0.0,Bajo,Empleado 2242
0.7,0.59,4,216,3,0,0,0,2,1,0.0,Bajo,Empleado 2243
0.92,0.49,3,240,2,0,0,0,3,1,0.0,Bajo,Empleado 2244
0.72,0.56,4,176,2,0,0,0,3,2,0.0,Bajo,Empleado 2245
0.53,0.75,6,192,6,0,0,0,3,2,0.02,Bajo,Empleado 2246
0.67,0.85,3,160,4,0,0,0,3,2,0.04,Bajo,Empleado 2247
0.78,0.8,4,194,2,1,0,0,9,2,0.0,Bajo,Empleado 2248
0.53,0.75,4,239,2,1,0,0,9,2,0.01,Bajo,Empleado 2249
0.9,0.48,4,204,3,0,0,0,9,2,0.0,Bajo,Empleado 2250
0.16,0.9,5,258,3,0,0,0,9,2,0.1,Bajo,Empleado 2251
0.62,0.38,3,257,3,0,0,0,9,2,0.01,Bajo,Empleado 2252
0.62,0.98,4,137,3,0,0,0,9,2,0.0,Bajo,Empleado 2253
0.22,0.52,6,175,4,0,0,0,9,2,0.0,Bajo,Empleado 2254
0.91,0.82,3,183,3,0,0,0,9,2,0.0,Bajo,Empleado 2255
0.87,0.74,4,190,4,0,0,0,9,2,0.02,Bajo,Empleado 2256
0.95,0.69,3,225,2,0,0,0,9,0,0.0,Bajo,Empleado 2257
0.99,0.75,3,215,3,0,0,0,9,1,0.0,Bajo,Empleado 2258
0.99,0.57,3,176,4,1,0,0,8,2,0.0,Bajo,Empleado 2259
0.77,0.99,4,153,3,1,0,0,8,2,0.0,Bajo,Empleado 2260
0.75,0.68,3,150,2,1,0,0,8,2,0.0,Bajo,Empleado 2261
0.83,0.54,4,259,5,0,0,0,8,2,0.03,Bajo,Empleado 2262
0.61,0.39,3,99,2,0,0,0,8,1,0.01,Bajo,Empleado 2263
0.91,0.97,3,167,2,0,0,0,8,1,0.0,Bajo,Empleado 2264
0.47,0.64,3,192,3,0,0,0,8,1,0.01,Bajo,Empleado 2265
0.77,0.61,5,146,3,0,0,0,8,1,0.0,Bajo,Empleado 2266
0.55,0.51,3,190,3,0,0,0,8,1,0.0,Bajo,Empleado 2267
0.32,0.48,5,246,3,0,0,0,8,1,0.02,Bajo,Empleado 2268
0.96,0.67,6,190,3,0,0,0,8,1,0.03,Bajo,Empleado 2269
0.72,0.79,5,260,2,0,0,0,9,1,0.0,Bajo,Empleado 2270
0.8,0.9,4,136,3,0,0,0,9,1,0.0,Bajo,Empleado 2271
0.61,0.55,4,231,3,0,0,0,9,1,0.0,Bajo,Empleado 2272
0.97,0.88,3,204,2,0,0,0,4,1,0.0,Bajo,Empleado 2273
0.63,0.93,4,201,3,0,0,0,0,1,0.0,Bajo,Empleado 2274
0.92,0.92,3,159,3,0,0,0,0,1,0.0,Bajo,Empleado 2275
0.94,0.74,5,171,3,0,0,0,0,1,0.0,Bajo,Empleado 2276
0.79,0.72,6,240,4,0,0,0,0,1,0.05,Bajo,Empleado 2277
0.75,0.73,2,152,4,0,0,0,0,1,0.09,Bajo,Empleado 2278
0.78,0.99,3,151,3,1,0,0,6,1,0.01,Bajo,Empleado 2279
0.96,0.45,6,232,2,1,0,0,6,1,0.0,Bajo,Empleado 2280
0.65,0.68,4,128,5,0,0,0,6,1,0.01,Bajo,Empleado 2281
0.18,0.94,3,187,6,1,0,0,6,1,0.0,Bajo,Empleado 2282
0.94,0.51,3,160,2,0,0,0,0,1,0.0,Bajo,Empleado 2283
0.84,0.79,4,259,3,0,0,0,1,2,0.0,Bajo,Empleado 2284
0.67,0.54,2,136,2,0,0,0,1,2,0.0,Bajo,Empleado 2285
0.71,0.5,4,253,3,0,0,0,1,2,0.0,Bajo,Empleado 2286
0.56,0.64,3,260,3,0,0,0,1,2,0.02,Bajo,Empleado 2287
0.29,0.56,5,231,6,0,0,0,1,2,0.01,Bajo,Empleado 2288
0.47,0.9,3,101,2,1,0,0,5,2,0.08,Bajo,Empleado 2289
0.4,0.69,2,174,3,0,0,0,7,2,0.0,Bajo,Empleado 2290
0.81,0.82,4,167,2,0,0,0,2,2,0.0,Bajo,Empleado 2291
0.96,0.99,3,148,3,0,0,0,8,2,0.0,Bajo,Empleado 2292
0.99,0.75,6,139,5,1,0,0,9,2,0.03,Bajo,Empleado 2293
0.75,0.77,4,136,3,0,0,0,4,2,0.0,Bajo,Empleado 2294
0.75,0.74,4,153,2,0,0,0,5,2,0.01,Bajo,Empleado 2295
1.0,0.86,4,161,2,0,0,0,5,0,0.0,Bajo,Empleado 2296
0.52,0.53,2,163,2,0,0,0,5,1,0.0,Bajo,Empleado 2297
0.98,0.74,3,164,3,0,0,0,7,2,0.03,Bajo,Empleado 2298
0.6,0.64,2,137,5,0,0,0,7,2,0.0,Bajo,Empleado 2299
0.38,0.44,3,137,3,0,0,0,7,2,0.01,Bajo,Empleado 2300
0.51,0.41,6,106,5,0,0,0,7,2,0.01,Bajo,Empleado 2301
0.91,0.61,2,272,2,0,0,0,7,1,0.02,Bajo,Empleado 2302
0.56,0.62,5,238,3,0,0,0,7,1,0.03,Bajo,Empleado 2303
0.58,0.69,4,223,4,0,0,0,7,1,0.0,Bajo,Empleado 2304
0.51,0.53,3,201,2,0,0,0,7,1,0.0,Bajo,Empleado 2305
0.91,0.55,6,97,4,0,0,0,7,1,0.04,Bajo,Empleado 2306
0.8,0.98,2,232,6,1,0,0,7,1,0.07,Bajo,Empleado 2307
0.55,0.83,4,199,3,0,0,0,7,1,0.0,Bajo,Empleado 2308
0.62,0.53,3,141,3,0,0,0,7,1,0.0,Bajo,Empleado 2309
0.62,0.6,3,171,2,0,0,0,7,1,0.0,Bajo,Empleado 2310
0.87,0.58,4,212,3,0,0,0,7,1,0.0,Bajo,Empleado 2311
0.65,0.5,5,270,2,0,0,0,7,1,0.0,Bajo,Empleado 2312
0.51,0.64,3,267,2,0,0,0,7,1,0.0,Bajo,Empleado 2313
0.98,0.77,3,134,2,1,0,0,7,1,0.0,Bajo,Empleado 2314
0.13,0.43,4,165,5,0,0,0,7,1,0.0,Bajo,Empleado 2315
0.78,0.76,5,168,4,1,0,0,7,1,0.01,Bajo,Empleado 2316
0.6,0.98,3,262,2,0,0,0,2,1,0.01,Bajo,Empleado 2317
0.68,0.69,3,185,2,0,0,0,2,1,0.0,Bajo,Empleado 2318
0.55,0.84,3,237,3,0,0,0,2,1,0.01,Bajo,Empleado 2319
0.99,0.79,4,192,3,0,0,0,3,1,0.0,Bajo,Empleado 2320
0.92,0.68,5,236,2,0,0,0,3,1,0.01,Bajo,Empleado 2321
1.0,0.65,4,202,4,1,0,0,3,1,0.0,Bajo,Empleado 2322
0.77,0.93,4,171,2,0,0,0,3,2,0.0,Bajo,Empleado 2323
0.86,0.7,5,160,3,0,0,0,9,2,0.01,Bajo,Empleado 2324
0.89,0.84,2,252,3,0,0,0,9,2,0.04,Bajo,Empleado 2325
0.58,0.55,5,206,3,0,0,0,9,2,0.01,Bajo,Empleado 2326
0.56,0.66,3,212,2,0,0,0,9,2,0.0,Bajo,Empleado 2327
0.38,0.64,3,111,3,0,0,0,9,2,0.0,Bajo,Empleado 2328
0.62,0.64,3,240,2,0,0,0,9,2,0.0,Bajo,Empleado 2329
0.66,0.77,2,171,2,0,0,0,9,2,0.01,Bajo,Empleado 2330
0.3,0.44,3,129,2,0,0,0,9,2,0.0,Bajo,Empleado 2331
0.82,0.83,3,271,2,0,0,0,9,2,0.02,Bajo,Empleado 2332
0.96,0.68,4,162,2,0,0,0,9,2,0.0,Bajo,Empleado 2333
0.66,0.95,3,191,3,0,0,0,9,2,0.0,Bajo,Empleado 2334
0.79,0.5,5,176,3,0,0,0,8,0,0.0,Bajo,Empleado 2335
0.97,0.77,3,182,2,1,0,0,8,1,0.0,Bajo,Empleado 2336
0.59,0.65,3,226,3,0,0,0,8,2,0.0,Bajo,Empleado 2337
0.57,0.48,4,161,3,0,0,0,8,2,0.01,Bajo,Empleado 2338
0.64,0.53,4,163,3,0,0,0,8,2,0.0,Bajo,Empleado 2339
0.14,0.51,5,173,4,0,0,0,8,2,0.01,Bajo,Empleado 2340
0.48,0.55,3,228,2,0,0,0,8,1,0.0,Bajo,Empleado 2341
0.78,1.0,3,139,3,0,0,0,8,1,0.01,Bajo,Empleado 2342
0.96,0.62,5,128,5,0,0,0,8,1,0.14,Bajo,Empleado 2343
0.82,0.97,3,115,2,1,0,0,8,1,0.0,Bajo,Empleado 2344
0.94,0.9,5,191,4,0,0,0,8,1,0.0,Bajo,Empleado 2345
0.95,0.66,4,183,3,0,0,0,9,1,0.0,Bajo,Empleado 2346
0.59,0.43,3,173,3,0,0,0,9,1,0.0,Bajo,Empleado 2347
0.69,0.89,4,174,2,0,0,0,9,1,0.0,Bajo,Empleado 2348
0.74,0.72,3,213,3,0,0,0,4,1,0.0,Bajo,Empleado 2349
0.67,0.67,4,192,4,0,0,0,0,1,0.01,Bajo,Empleado 2350
0.83,0.52,3,167,2,1,0,0,0,1,0.0,Bajo,Empleado 2351
0.81,0.85,3,263,3,1,0,0,0,1,0.02,Bajo,Empleado 2352
0.54,0.73,2,100,3,0,0,0,0,1,0.01,Bajo,Empleado 2353
0.89,0.83,3,164,3,0,0,0,0,1,0.01,Bajo,Empleado 2354
0.79,0.74,5,172,2,0,0,0,6,1,0.0,Bajo,Empleado 2355
0.46,0.58,4,171,3,0,0,0,6,1,0.01,Bajo,Empleado 2356
0.99,0.93,4,236,3,0,0,0,6,1,0.0,Bajo,Empleado 2357
0.75,0.9,5,186,4,0,0,0,6,1,0.0,Bajo,Empleado 2358
0.93,0.82,4,175,3,0,0,0,0,1,0.0,Bajo,Empleado 2359
0.65,0.6,5,227,3,0,0,0,1,1,0.0,Bajo,Empleado 2360
0.19,0.63,4,142,6,0,0,0,1,1,0.0,Bajo,Empleado 2361
0.48,0.61,2,121,2,0,0,0,1,2,0.01,Bajo,Empleado 2362
0.95,0.64,5,234,3,0,0,0,1,2,0.0,Bajo,Empleado 2363
0.92,0.77,4,185,3,0,0,0,1,2,0.0,Bajo,Empleado 2364
0.84,0.54,4,160,3,0,0,0,5,2,0.0,Bajo,Empleado 2365
0.37,0.63,4,153,3,1,0,0,7,2,0.0,Bajo,Empleado 2366
0.22,0.74,3,199,6,0,0,0,2,2,0.0,Bajo,Empleado 2367
0.64,0.54,3,166,2,0,0,0,8,2,0.0,Bajo,Empleado 2368
0.72,0.88,2,247,3,0,0,0,9,2,0.0,Bajo,Empleado 2369
